# numero de partículas   :  500
# densidad               : 1.2000
# temperatura inicial    : 1.0000
# volumen                : 0.417E+03
# largo de la caja      :    0.746901E+01
# rcut                   : 2.5000
# paso temporal          : 0.0050
# pasos de equilibración :    2000
# pasos de medición      :   20000
# reescaleo de vel cada  :    1
# t, Ekin, Epot, Etot, Temp, Pres
   0.614950E+02    0.773265E+03   -0.342449E+04   -0.265122E+04    0.103102E+01    0.198495E+02
   0.619950E+02    0.748347E+03   -0.339955E+04   -0.265121E+04    0.997797E+00    0.201193E+02
   0.624950E+02    0.748780E+03   -0.339976E+04   -0.265099E+04    0.998373E+00    0.200984E+02
   0.629950E+02    0.748940E+03   -0.339999E+04   -0.265105E+04    0.998587E+00    0.201091E+02
   0.634950E+02    0.783540E+03   -0.343500E+04   -0.265146E+04    0.104472E+01    0.197229E+02
   0.639950E+02    0.751030E+03   -0.340218E+04   -0.265115E+04    0.100137E+01    0.200781E+02
   0.644950E+02    0.771742E+03   -0.342297E+04   -0.265123E+04    0.102899E+01    0.198713E+02
   0.649950E+02    0.750831E+03   -0.340208E+04   -0.265125E+04    0.100111E+01    0.200907E+02
   0.654950E+02    0.752962E+03   -0.340420E+04   -0.265124E+04    0.100395E+01    0.200553E+02
   0.659950E+02    0.758281E+03   -0.340955E+04   -0.265126E+04    0.101104E+01    0.200397E+02
   0.664950E+02    0.767191E+03   -0.341836E+04   -0.265117E+04    0.102292E+01    0.199230E+02
   0.669950E+02    0.759091E+03   -0.341033E+04   -0.265124E+04    0.101212E+01    0.200033E+02
   0.674950E+02    0.789150E+03   -0.344051E+04   -0.265136E+04    0.105220E+01    0.196934E+02
   0.679950E+02    0.740344E+03   -0.339142E+04   -0.265107E+04    0.987125E+00    0.201782E+02
   0.684950E+02    0.761372E+03   -0.341246E+04   -0.265109E+04    0.101516E+01    0.199835E+02
   0.689950E+02    0.749813E+03   -0.340091E+04   -0.265110E+04    0.999750E+00    0.200946E+02
   0.694950E+02    0.764145E+03   -0.341527E+04   -0.265112E+04    0.101886E+01    0.199804E+02
   0.699950E+02    0.784285E+03   -0.343555E+04   -0.265126E+04    0.104571E+01    0.197472E+02
   0.704950E+02    0.753610E+03   -0.340480E+04   -0.265119E+04    0.100481E+01    0.200371E+02
   0.709950E+02    0.766299E+03   -0.341744E+04   -0.265114E+04    0.102173E+01    0.199332E+02
   0.714950E+02    0.727529E+03   -0.337846E+04   -0.265093E+04    0.970039E+00    0.203448E+02
   0.719950E+02    0.742195E+03   -0.339317E+04   -0.265097E+04    0.989594E+00    0.202006E+02
   0.724950E+02    0.744695E+03   -0.339589E+04   -0.265120E+04    0.992926E+00    0.201869E+02
   0.729950E+02    0.743855E+03   -0.339488E+04   -0.265103E+04    0.991806E+00    0.201557E+02
   0.734950E+02    0.742786E+03   -0.339404E+04   -0.265125E+04    0.990381E+00    0.201543E+02
   0.739950E+02    0.784270E+03   -0.343567E+04   -0.265140E+04    0.104569E+01    0.197540E+02
   0.744950E+02    0.745617E+03   -0.339659E+04   -0.265097E+04    0.994157E+00    0.201605E+02
   0.749950E+02    0.738507E+03   -0.338962E+04   -0.265112E+04    0.984676E+00    0.201905E+02
   0.754950E+02    0.762054E+03   -0.341335E+04   -0.265130E+04    0.101607E+01    0.199689E+02
   0.759950E+02    0.718807E+03   -0.336981E+04   -0.265101E+04    0.958409E+00    0.203978E+02
   0.764950E+02    0.752294E+03   -0.340351E+04   -0.265122E+04    0.100306E+01    0.200876E+02
   0.769950E+02    0.743918E+03   -0.339503E+04   -0.265111E+04    0.991890E+00    0.201844E+02
   0.774950E+02    0.761852E+03   -0.341304E+04   -0.265119E+04    0.101580E+01    0.199728E+02
   0.779950E+02    0.749675E+03   -0.340077E+04   -0.265110E+04    0.999567E+00    0.200972E+02
   0.784950E+02    0.779738E+03   -0.343115E+04   -0.265141E+04    0.103965E+01    0.197854E+02
   0.789950E+02    0.724125E+03   -0.337518E+04   -0.265105E+04    0.965500E+00    0.203420E+02
   0.794950E+02    0.775708E+03   -0.342699E+04   -0.265128E+04    0.103428E+01    0.198550E+02
   0.799950E+02    0.755528E+03   -0.340673E+04   -0.265120E+04    0.100737E+01    0.200565E+02
   0.804950E+02    0.770839E+03   -0.342223E+04   -0.265139E+04    0.102779E+01    0.198777E+02
   0.809950E+02    0.748179E+03   -0.339931E+04   -0.265113E+04    0.997572E+00    0.200952E+02
   0.814950E+02    0.765702E+03   -0.341712E+04   -0.265141E+04    0.102094E+01    0.199305E+02
   0.819950E+02    0.763273E+03   -0.341445E+04   -0.265118E+04    0.101770E+01    0.199556E+02
   0.824950E+02    0.801790E+03   -0.345321E+04   -0.265142E+04    0.106905E+01    0.195611E+02
   0.829950E+02    0.786188E+03   -0.343744E+04   -0.265125E+04    0.104825E+01    0.197175E+02
   0.834950E+02    0.753753E+03   -0.340494E+04   -0.265119E+04    0.100500E+01    0.200523E+02
   0.839950E+02    0.747845E+03   -0.339916E+04   -0.265132E+04    0.997127E+00    0.201122E+02
   0.844950E+02    0.788722E+03   -0.343996E+04   -0.265123E+04    0.105163E+01    0.197079E+02
   0.849950E+02    0.728461E+03   -0.337959E+04   -0.265113E+04    0.971282E+00    0.203205E+02
   0.854950E+02    0.768785E+03   -0.342004E+04   -0.265125E+04    0.102505E+01    0.199115E+02
   0.859950E+02    0.748387E+03   -0.339948E+04   -0.265110E+04    0.997849E+00    0.201509E+02
   0.864950E+02    0.750368E+03   -0.340144E+04   -0.265107E+04    0.100049E+01    0.201087E+02
   0.869950E+02    0.784135E+03   -0.343541E+04   -0.265128E+04    0.104551E+01    0.197421E+02
   0.874950E+02    0.772046E+03   -0.342339E+04   -0.265134E+04    0.102939E+01    0.198557E+02
   0.879950E+02    0.762872E+03   -0.341415E+04   -0.265127E+04    0.101716E+01    0.199535E+02
   0.884950E+02    0.779226E+03   -0.343041E+04   -0.265118E+04    0.103897E+01    0.197828E+02
   0.889950E+02    0.746929E+03   -0.339802E+04   -0.265109E+04    0.995905E+00    0.201277E+02
   0.894950E+02    0.714284E+03   -0.336513E+04   -0.265084E+04    0.952379E+00    0.204568E+02
   0.899950E+02    0.753077E+03   -0.340421E+04   -0.265114E+04    0.100410E+01    0.200764E+02
   0.904950E+02    0.803017E+03   -0.345452E+04   -0.265150E+04    0.107069E+01    0.195550E+02
   0.909950E+02    0.781795E+03   -0.343294E+04   -0.265115E+04    0.104239E+01    0.198018E+02
   0.914950E+02    0.721260E+03   -0.337213E+04   -0.265087E+04    0.961680E+00    0.204020E+02
   0.919950E+02    0.759238E+03   -0.341044E+04   -0.265121E+04    0.101232E+01    0.199952E+02
   0.924950E+02    0.747839E+03   -0.339891E+04   -0.265107E+04    0.997119E+00    0.201141E+02
   0.929950E+02    0.775778E+03   -0.342702E+04   -0.265124E+04    0.103437E+01    0.198100E+02
   0.934950E+02    0.752593E+03   -0.340380E+04   -0.265121E+04    0.100346E+01    0.200623E+02
   0.939950E+02    0.750389E+03   -0.340179E+04   -0.265140E+04    0.100052E+01    0.201041E+02
   0.944950E+02    0.751101E+03   -0.340226E+04   -0.265116E+04    0.100147E+01    0.201011E+02
   0.949950E+02    0.756350E+03   -0.340768E+04   -0.265133E+04    0.100847E+01    0.200480E+02
   0.954950E+02    0.760665E+03   -0.341174E+04   -0.265108E+04    0.101422E+01    0.199890E+02
   0.959950E+02    0.765251E+03   -0.341633E+04   -0.265108E+04    0.102034E+01    0.199408E+02
   0.964950E+02    0.755371E+03   -0.340658E+04   -0.265121E+04    0.100716E+01    0.200446E+02
   0.969950E+02    0.764190E+03   -0.341546E+04   -0.265127E+04    0.101892E+01    0.199420E+02
   0.974950E+02    0.736689E+03   -0.338777E+04   -0.265108E+04    0.982252E+00    0.202017E+02
   0.979950E+02    0.766386E+03   -0.341765E+04   -0.265127E+04    0.102185E+01    0.199116E+02
   0.984950E+02    0.763894E+03   -0.341501E+04   -0.265112E+04    0.101853E+01    0.199466E+02
   0.989950E+02    0.761173E+03   -0.341234E+04   -0.265117E+04    0.101490E+01    0.199957E+02
   0.994950E+02    0.747912E+03   -0.339884E+04   -0.265093E+04    0.997216E+00    0.200963E+02
   0.999950E+02    0.735262E+03   -0.338645E+04   -0.265119E+04    0.980349E+00    0.202372E+02
   0.100495E+03    0.746889E+03   -0.339794E+04   -0.265105E+04    0.995852E+00    0.201340E+02
   0.100995E+03    0.767697E+03   -0.341901E+04   -0.265131E+04    0.102360E+01    0.198904E+02
   0.101495E+03    0.783526E+03   -0.343477E+04   -0.265124E+04    0.104470E+01    0.197536E+02
   0.101995E+03    0.747789E+03   -0.339878E+04   -0.265100E+04    0.997053E+00    0.201202E+02
   0.102495E+03    0.755072E+03   -0.340629E+04   -0.265122E+04    0.100676E+01    0.200552E+02
   0.102995E+03    0.750152E+03   -0.340149E+04   -0.265134E+04    0.100020E+01    0.200957E+02
   0.103495E+03    0.770148E+03   -0.342141E+04   -0.265126E+04    0.102686E+01    0.198665E+02
   0.103995E+03    0.779753E+03   -0.343097E+04   -0.265121E+04    0.103967E+01    0.197973E+02
   0.104495E+03    0.711598E+03   -0.336256E+04   -0.265096E+04    0.948798E+00    0.204598E+02
   0.104995E+03    0.730612E+03   -0.338177E+04   -0.265116E+04    0.974149E+00    0.202705E+02
   0.105495E+03    0.732563E+03   -0.338369E+04   -0.265113E+04    0.976751E+00    0.202447E+02
   0.105995E+03    0.772402E+03   -0.342352E+04   -0.265112E+04    0.102987E+01    0.198509E+02
   0.106495E+03    0.809284E+03   -0.346059E+04   -0.265131E+04    0.107905E+01    0.194662E+02
   0.106995E+03    0.765123E+03   -0.341641E+04   -0.265129E+04    0.102016E+01    0.199370E+02
   0.107495E+03    0.759889E+03   -0.341113E+04   -0.265124E+04    0.101319E+01    0.199841E+02
   0.107995E+03    0.783120E+03   -0.343441E+04   -0.265129E+04    0.104416E+01    0.197592E+02
   0.108495E+03    0.735916E+03   -0.338687E+04   -0.265095E+04    0.981222E+00    0.202087E+02
   0.108995E+03    0.764538E+03   -0.341582E+04   -0.265129E+04    0.101938E+01    0.199396E+02
   0.109495E+03    0.772588E+03   -0.342388E+04   -0.265129E+04    0.103012E+01    0.198562E+02
   0.109995E+03    0.761820E+03   -0.341300E+04   -0.265118E+04    0.101576E+01    0.199688E+02
